id,champion_id,slot,name,description,image_path
390,78,R,アンストッパブル・フォース,指定地点に勢いよく跳躍し、敵ユニットにダメージを与えてノックアップさせる。,/img/spell/UFSlash.png
391,79,P,ヴォイドシフト,一定時間ダメージか行動妨害を受けていない時、マルザハールは強力なダメージ軽減と行動阻害無効を得る。この効果はダメージを受けた後も短期間継続する。,/img/spell/Malzahar_Passive.png
392,79,Q,ヴォイドコール,ヴォイドへ繋がるゲートを2カ所に発生させる。発動から一瞬遅れてゲートからエネルギーが発射され、命中した敵ユニットに魔法ダメージを与える。敵チャンピオンに対しては、さらにサイレンス効果を与える。,/img/spell/MalzaharQ.png
393,79,W,ヴォイドスワーム,近くの敵を攻撃する「ヴォイドリング」を召喚する。,/img/spell/MalzaharW.png
394,79,E,虚性侵蝕,指定した対象の精神を痛みに悶え苦しむ幻覚で蝕み、継続ダメージを与える。対象に他のスペルを使用すると幻覚の効果が更新される。<br><br>幻覚に侵蝕されている敵が倒れると近くの敵ユニットに効果が伝染し、マルザハールのマナが回復する。幻覚に蝕まれている敵は、マルザハールが召喚した「ヴォイドリング」に狙われる。,/img/spell/MalzaharE.png
395,79,R,ネザーグラスプ,ダメージを与える負のエネルギーに満ちた領域上で敵チャンピオンにヴォイドのエネルギーを注ぎ込み、サプレッション効果を付与する。,/img/spell/MalzaharR.png
396,80,P,魔樹液,通常攻撃が自身の体力を回復し、追加ダメージを与える。この効果にはある程度のクールダウンはあるが、スキルを使用するか、敵のスキルが自身に命中すると、このクールダウンが短縮される。,/img/spell/Maokai_Passive.png
397,80,Q,茨打ち,衝撃波で周囲の敵ユニットをノックバックして魔法ダメージとスロウ効果を与える。,/img/spell/MaokaiQ.png
398,80,W,樹人の進撃,巨大な根の塊になって対象指定されなくなり、指定した対象に向かってダッシュする。対象に到達するとスネア効果を与える。,/img/spell/MaokaiW.png
399,80,E,苗木投げ,指定地点に苗木を投げて見張らせる。茂みの中ならより効果的になる。,/img/spell/MaokaiE.png
400,80,R,大地の捕縛,大量の茨や棘で出来た巨大な壁を召喚する。壁はゆっくりと前進しながら、通り道にいる敵ユニットにダメージとスネア効果を与える。,/img/spell/MaokaiR.png
401,81,P,ダブルストライク,通常攻撃を数回行うごとに、通常攻撃が2回連続攻撃になる。,/img/spell/MasterYi_Passive1.png
402,81,Q,アルファストライク,目にもとまらぬ速さで複数の敵を斬り抜け、物理ダメージを与える。この間、マスター・イーは対象指定されない。このスキルの攻撃はクリティカルを発生させる場合もあり、モンスターには追加物理ダメージを与える。通常攻撃をするたびに、このスキルのクールダウンが短縮される。,/img/spell/AlphaStrike.png
403,81,W,明鏡止水,精神を統一して体力を回復する。また効果時間中、受けるダメージを軽減する。さらに、詠唱中は毎秒「ダブルストライク」のスタックを獲得して、「ウージュースタイル」と「ハイランダー」の残り効果時間を一時停止する。,/img/spell/Meditate.png
404,81,E,ウージュースタイル,通常攻撃が追加確定ダメージを与える。,/img/spell/WujuStyle.png
405,81,R,ハイランダー,一時的に移動速度と攻撃速度が増加し、あらゆるスロウ効果を受けなくなる。発動中にチャンピオンに対するキルまたはアシストを達成すると「ハイランダー」の効果時間が延びる。またこのスキルは自動効果を持ち、チャンピオンに対するキルまたはアシストを達成すると、他のスキルのクールダウンが短縮されるようになる。,/img/spell/Highlander.png
406,82,P,灼熱の輝き,スキルを使用するたび、次の通常攻撃で追加の飛翔物を3発発射する(最大9発までスタック可能)。<br><br>スキルまたは通常攻撃でダメージを与えると、敵に「圧倒」のスタックを付与する。これは無限にスタックする。敵に蓄積した「圧倒」スタックが一定のダメージ量に達すると、スタックを消費して敵にとどめを刺す。,/img/spell/Mel_Passive.png
407,82,Q,輝きの連撃,指定地点に向かって複数の飛翔物を連続で発射する。飛翔物は爆発して範囲内の敵に繰り返しダメージを与える。,/img/spell/MelQ.png
408,82,W,反駁,自身の周囲にバリアを形成する。このバリアは敵の発射物をその敵に向けて反射し、自身が受けるダメージを防ぎ、自身の移動速度を増加させる。,/img/spell/MelW.png
409,82,E,陽光の枷,前方に輝くオーブを発射し、中心にいた敵にはスネア効果を与え、周囲にいた敵にはスロウ効果と継続ダメージを与える。,/img/spell/MelE.png
410,82,R,黄金蝕,距離に関係なく、「圧倒」を付与しているすべての敵を攻撃し、「圧倒」のスタック数に応じて追加ダメージを与える。<br><br>「黄金蝕」のスキルレベルが上がると、「圧倒」のダメージが増加する。,/img/spell/MelR.png
411,83,P,ファイヤーアップ！,ミリオのスキルに触れた味方は、次の攻撃で追加のバーストダメージを与え、対象を炎上させる。,/img/spell/Milio_P.png
412,83,Q,ウルトラメガファイヤーキック,敵1体をノックバックさせるボールをキックする。ボールは敵に命中すると、跳ね上がってから対象に向かって落下し、着地時に範囲内の敵にダメージとスロウ効果を与える。,/img/spell/MilioQ.png
413,83,W,癒しの焚き火,範囲内の味方の体力を回復し、その射程距離を延長するゾーンを作り出す。このゾーンは発動地点から一番近い味方を追従する。,/img/spell/MilioW.png
414,83,E,抱擁のぬくもり,味方1体にシールドを付与し、一時的に対象の移動速度を上昇させる。このスキルは2回までチャージできる。,/img/spell/MilioE.png
415,83,R,生命の息吹,穏やかな炎の波動を放ち、範囲内の味方の体力を回復して、行動妨害効果を除去する。,/img/spell/MilioR.png
416,84,P,ラブタップ,新しい対象に通常攻撃するたびに追加物理ダメージを与える。,/img/spell/MissFortune_W.png
417,84,Q,ダブルアップ,指定した敵に発砲しダメージを与える。対象の背後に敵がいた場合、跳弾して後ろの敵にもダメージを与える。弾丸はどちらも「ラブタップ」の効果が適用される。,/img/spell/MissFortuneRicochetShot.png
418,84,W,ストラット,攻撃を受けずにいると、自動効果により移動速度が増加するようになる。発動すると、短時間攻撃速度が増加する。クールダウン中は、「ラブタップ」によってクールダウンが短縮される。,/img/spell/MissFortuneViciousStrikes.png
419,84,E,レイニングバレット,一定範囲内に弾丸の雨を降らせて視界を確保するとともに、範囲内の敵に継続ダメージを与えてスロウ効果を付与する。,/img/spell/MissFortuneScattershot.png
420,84,R,バレットタイム,前方の扇状範囲に大量の銃弾を放ち、範囲内にいる敵に大量のダメージを与える。波状に発射される弾丸の各ウェーブ毎にクリティカル判定を持つ。,/img/spell/MissFortuneBulletTime.png
421,85,P,岩の皮膚,チャンピオンまたはモンスターと戦闘中は、スタック可能な物理防御と最大体力に応じた自動回復を獲得する。,/img/spell/MonkeyKingStoneSkin.png
422,85,Q,強棒打,次の通常攻撃の射程が増加して追加ダメージを与え、対象の物理防御を数秒間低下させる。,/img/spell/MonkeyKingDoubleAttack.png
423,85,W,戦士の幻惑,<font color='#91d7ee'>インビジブル</font>状態になって指定方向にダッシュする。元いた場所には近くの敵を攻撃する分身が残る。,/img/spell/MonkeyKingDecoy.png
424,85,E,乱像猿技,指定した対象に向かって突撃し、複数の残像を発生させる。残像は対象の近くにいる敵ユニットを攻撃し、対象それぞれにダメージを与える。,/img/spell/MonkeyKingNimbus.png
425,85,R,旋風猿舞,如意棒を伸ばして回転し、自身の移動速度が増加する。<br><br>如意棒に触れた敵にダメージを与えてノックアップさせる。,/img/spell/MonkeyKingSpinToWin.png
426,86,P,無窮の闇,チャンピオンまたはモンスターに通常攻撃かスキルを3回命中させると、ダメージを与える強力なオーラを発生させ、移動速度が増加する。,/img/spell/MordekaiserPassive.png
427,86,Q,滅魂の一撃,地面にメイスを叩きつけ、命中したすべての敵にダメージを与える。対象が1体のみだった場合はダメージが上昇する。,/img/spell/MordekaiserQ.png
428,86,W,不滅の鎧,与えたダメージや受けたダメージを蓄え、シールドを作り出す。シールドを消費して体力を回復することも可能。,/img/spell/MordekaiserW.png
429,86,E,死の呪縛,範囲内にいるすべての敵を引き寄せる。,/img/spell/MordekaiserE.png
430,86,R,死の国,獲物を別の次元へと引きずり込み、ステータスの一部を奪い取る。対象を倒した場合は、その対象が復活するまで奪ったステータスが維持される。,/img/spell/MordekaiserR.png
431,87,P,ソウルサイフォン,敵チャンピオン、大型ミニオン、中型および大型ジャングルモンスターにダメージを与えると自身の体力を回復する。,/img/spell/FallenAngel_Empathize.png
432,87,Q,ダークバインド,闇の魔力で敵にスネア効果と魔法ダメージを与え、冒した罪の深さを思い知らせる。 ,/img/spell/MorganaQ.png
433,87,W,苦悶の影,周囲に呪いの闇を発生させ、範囲内にいる敵に継続的な魔法ダメージを与える。このダメージは対象の体力が低いほど増加する。,/img/spell/MorganaW.png
434,87,E,ブラックシールド,仲間のチャンピオンに星炎の加護によるバリアを付与する。このバリアは魔法ダメージと行動妨害を無効化する。,/img/spell/MorganaE.png
435,87,R,魂の足枷,天界の力を解放し、翼を広げて空中に浮かぶ。周囲の敵チャンピオンを黒き痛みの鎖で縛り、そのチャンピオンへ向かう際の移動速度が上昇する。命中時にダメージとスロウ効果を与え、一定時間内に鎖から逃れることができなかった敵には追加でスタン効果を与える。,/img/spell/MorganaR.png
436,88,P,我らは一つ,「群れの同胞」を出現させる。「群れの同胞」はナフィーリの通常攻撃およびスキルの対象を攻撃する。,/img/spell/Icons_Naafiri_P.png
437,88,Q,ダーキンダガー,最大2本の短剣を放つ。短剣はそれぞれ出血を付与し、対象がすでに出血中の場合は、それぞれ追加ダメージを与える。<br><br>「群れの同胞」はこのスキルが最初に命中したチャンピオンまたはモンスターに飛びかかって攻撃する。<br>,/img/spell/NaafiriQ.png
438,88,W,群れの呼び声,対象指定不可状態になって群れを強化し、追加の群れの同胞を出現させて、移動速度と攻撃力が増加する。<br>,/img/spell/NaafiriR.png
439,88,E,獰猛なる刃,ダッシュして、自身の周囲にいる敵にダメージを与える。その際、「群れの同胞」を呼び寄せて、体力を全回復させる。,/img/spell/NaafiriE.png
440,88,R,猟犬の追跡,ナフィーリと「群れの同胞」がチャンピオンに向かってダッシュしてダメージを与える。キルまたはアシストを獲得すると自身の周囲の敵が可視化され、このスキルを再発動可能になる。2回目の使用時はシールドを獲得する。,/img/spell/NaafiriW.png
441,89,P,さざなみの後押し,スキルが味方チャンピオンに命中するたびに、命中した相手の移動速度が短時間増加する。,/img/spell/NamiPassive.png
442,89,Q,水の牢獄,指定地点に水泡を飛ばし、着弾時に範囲内の敵ユニットにダメージを与えてスタン効果を付与する。,/img/spell/NamiQ.png
443,89,W,潮の流れ,味方と敵チャンピオンの間を交互に跳ね返る水流を放つ。命中した味方は体力が回復し、敵はダメージを受ける。,/img/spell/NamiW.png
444,89,E,潮使いの祝福,短時間、味方チャンピオンに力を与える。強化された味方は次の数回の通常攻撃とスキルで、対象に追加魔法ダメージとスロウ効果を付与する。,/img/spell/NamiE.png
445,89,R,海神の舞,ナミが海の力を借りて「海神の舞」を呼び寄せる。波に触れた敵ユニットはダメージを受け、ノックアップされてスロウ状態になる。命中した味方は「さざなみの後押し」の2倍の効果を得る。,/img/spell/NamiR.png
446,90,P,ソウルイーター,敵の魂のエネルギーを吸い取り、自身のライフスティールが増加する。,/img/spell/Nasus_Passive.png
447,90,Q,サイフォンストライク,杖に魔法の力を宿らせ、次の通常攻撃を強化する。このスキルでユニットにとどめを刺すとスタックが増えていき、その数に応じて「サイフォンストライク」の威力が増していく。,/img/spell/NasusQ.png
448,90,W,ウィザー,指定した敵チャンピオンを老化させる。効果時間中、敵の移動速度と攻撃速度が徐々に減少する。,/img/spell/NasusW.png
449,90,E,スピリットファイア,指定範囲に神秘的な炎を呼び寄せ、範囲内の敵に魔法ダメージを与えて物理防御を低下させる。,/img/spell/NasusE.png
450,90,R,アヌビスの怒り,巨大化して、強力な砂嵐を身にまとう。砂嵐をまとっている間は、体力と通常攻撃の射程距離が増加する。またその間は、周囲の敵にダメージを与え、「サイフォンストライク」のクールダウンが短くなり、物理防御と魔法防御が増加する。,/img/spell/NasusR.png
451,91,P,鉄の錨,対象に最初に行う通常攻撃は与える物理ダメージが増加し、短時間スネア効果を与える。,/img/spell/Nautilus_StaggeringBlow.png
452,91,Q,錨投げ,前方に錨を投げる。敵に命中すると自身と対象を同時に引き寄せ、魔法ダメージを与える。錨が地形に命中した場合、自身を錨の地点まで引き寄せる。,/img/spell/NautilusAnchorDrag.png
453,91,W,大海の激憤,一時的にシールドを獲得する。シールドが持続している間は通常攻撃が対象と周囲の敵に継続ダメージを与える。,/img/spell/NautilusPiercingGaze.png
454,91,E,粉砕水,自身の周囲に3回爆発する衝撃波を発生させる。爆発のたびに敵にダメージとスロウ効果を与える。,/img/spell/NautilusSplashZone.png
455,91,R,爆雷発射,錨を地面にたたきつけ、狙った敵チャンピオンを追尾する爆雷を発射する。爆雷は対象を追尾しながら、通った場所に衝撃波を引き起こし、巻き込んだ敵ユニットに魔法ダメージとノックアップを与える。爆雷が対象に命中すると爆発がおき、対象にノックアップとスタンを付与する。,/img/spell/NautilusGrandLine.png
456,92,P,駆け巡る色彩,味方チャンピオンまたはマップ上の他のユニットの姿に化けることができる。行動妨害効果を受けるか、ダメージスキルを詠唱するか、チャンピオン以外のユニットに擬態した状態で敵タワーにダメージを与えるか、擬態したユニットの体力バーと同量のダメージを受けると擬態が解除される。,/img/spell/Neeko_P.png
457,92,Q,弾ける花弁,魔法ダメージを与える種を投げる。種はチャンピオンに当たるか敵ユニットをキルすると再度爆発する。,/img/spell/NeekoQ.png
458,92,W,シェイプスプリッター,自動効果により通常攻撃3回ごとに追加魔法ダメージを与え、少しの間、移動速度が増加する。発動すると指定方向にクローンを送り出し、再発動するとクローンの進行方向を変えられる。,/img/spell/NeekoW.png
459,92,E,からまれ！,輪を飛ばして当たった敵すべてにダメージとスネア効果を与える。輪は敵をキルするかチャンピオンに触れると大きくなり、速度とスネア効果時間が増加する。,/img/spell/NeekoE.png
460,92,R,ポップブロッサム,少しの間準備してから宙に舞い上がり、周囲のすべての敵をノックアップさせる。さらに着地時に周囲の敵にダメージを与えてスタンさせる。擬態中は密かに準備を行える。,/img/spell/NeekoR.png
461,93,P,品定め,茂みに入ると移動速度が2秒間10%増加する。さらに、距離1400の範囲内にいる可視状態の敵チャンピオンに向かって移動する場合は30%増加する。<br><br>敵チャンピオンまたは中立モンスターに「槍投げ」または「虎挟み」でダメージを与えると、対象に4秒間<font color='#FFF673'>「マーキング」</font>を付与し、<font color='#ee91d7'>真の視界</font>を得る。この間、ニダリーの移動速度が10%増加し、さらに、<font color='#FFF673'>「マーキング」</font>中の対象に向かって移動する場合は30%増加する。また、対象に対する「テイクダウン」と「ジャンプ」の効果が増加する。,/img/spell/Nidalee_Passive.png
462,93,Q,槍投げ/テイクダウン,ヒト形態: 対象に向かって槍を投げる。ダメージ量は槍の飛距離に比例して大きくなる。<br><br>クーガー形態: 次の通常攻撃時に大量の追加ダメージを与える。ダメージ量は対象の失った体力に比例して増える。,/img/spell/JavelinToss.png
463,93,W,虎挟み/ジャンプ,ヒト形態: 地面にトラップを仕掛ける。気づかず踏んだ敵は、ダメージを受けて可視状態になる。<br><br>クーガー形態: 指定方向にジャンプし、着地点周辺の範囲内にいる敵ユニットにダメージを与える。,/img/spell/Bushwhack.png
464,93,E,高揚/クロウ,ヒト形態: クーガーの精霊を呼び出し、味方の体力を回復して短時間攻撃速度を増加させる。<br><br>クーガー形態: かぎ爪で攻撃し、自身の前方範囲内の敵ユニットにダメージを与える。,/img/spell/PrimalSurge.png
465,93,R,クーガーの心,クーガーに変身し、特別なスキルを使用する。,/img/spell/AspectOfTheCougar.png
466,94,P,終わりなき喜び,ラストヒットしたミニオンから得る経験値が増加する。また、周囲の味方の体力回復およびシールド効果を強化し、その味方と共有する。,/img/spell/NIlahP.png
467,94,Q,形なき刃,鞭の刃を指定した方向に打ちつけ、直線上にいるすべての敵にダメージを与える。この攻撃が命中すると、少しの間だけ射程距離が増加する。,/img/spell/NilahQ.png
468,94,W,歓喜のヴェール,霧に身を包み、移動速度が増加して、あらゆる通常攻撃を軽やかに回避する。また、霧の効果時間中に接触したすべての味方が、この効果を獲得する。,/img/spell/NilahW.png
469,94,E,流撃,対象に向かって勢いよくダッシュし、その際に接触したすべての敵にダメージを与える。,/img/spell/NilahE.png
470,94,R,アポテオシス,あふれ出る喜びの中で鞭の刃を振り回し、周囲の敵にダメージを与えてから、自身の方向に引き寄せる。,/img/spell/NilahR.png
471,95,P,夢幻斬,数秒ごとに次の攻撃が範囲攻撃になり、周囲の敵に追加物理ダメージを与えて自身の体力を回復する。<br><br>通常攻撃するたびにクールダウンが短縮する。,/img/spell/Nocturne_UmbraBlades.png
472,95,Q,闇の手,指定方向に影の刃を投げてダメージを与える。刃の軌跡や命中した敵チャンピオンが残す影の上にいる間はユニットをすり抜けられ、移動速度と攻撃力が増加する。,/img/spell/NocturneDuskbringer.png
473,95,W,漆黒の帳,自動効果: 刃に念が送られ、攻撃速度が増加する。<br><br>発動効果: 魔法のバリアを張って敵のスキルを一度だけ無効化する。無効化成功後は自動効果による攻撃速度の増加率が倍になる。,/img/spell/NocturneShroudofDarkness.png
474,95,E,底知れぬ恐怖,対象におぞましい悪夢を見せ、毎秒ダメージを与える。効果終了までに範囲内から抜け出せなかった対象にはフィアー効果を与える。,/img/spell/NocturneUnspeakableHorror.png
475,95,R,パラノイア,すべての敵チャンピオンの視界が悪化し、自分以外の視界を失う。効果中、指定した近くの敵チャンピオンに突撃して攻撃できる。,/img/spell/NocturneParanoia.png
476,96,P,フレヨルドの呼び声,ヌヌがウィルンプと近くにいる味方1体の攻撃速度と移動速度を増加させる。さらに、ウィルンプの通常攻撃が対象の周囲にいる敵にもダメージを与えるようになる。,/img/spell/NunuPassive.png
477,96,Q,丸かじり,ウィルンプがミニオンかモンスター、または敵チャンピオンにかぶりつき、ダメージを与えて自身の体力を回復する。,/img/spell/NunuQ.png
478,96,W,超特大の雪玉！,ウィルンプが雪玉をつくって転がす。雪玉を転がす間、雪玉のサイズとスピードが増加していく。雪玉は敵にダメージを与えてノックアップする。,/img/spell/NunuW.png
479,96,E,雪玉連射,ヌヌが雪玉を複数投げて敵にダメージを与える。その後、雪玉が当たったチャンピオンと大型モンスターにウィルンプがスネア効果を与える。,/img/spell/NunuE.png
480,96,R,アブソリュート・ゼロ,ヌヌとウィルンプが一定範囲内に強力な猛吹雪をつくりだして敵にスロウ効果を与え、詠唱完了時に大ダメージを与える。,/img/spell/NunuR.png
481,97,P,狂戦士の怒り,減少体力に応じて攻撃速度とライフスティールが増加する。,/img/spell/Olaf_Passive.png
482,97,Q,斧投げ,指定地点の地面をめがけて斧を投げ、命中した敵にダメージを与えて、物理防御と移動速度を低下させる。斧を拾うと、このスキルのクールダウンがリセットされる。,/img/spell/OlafAxeThrowCast.png
483,97,W,根性比べ,攻撃速度が増加し、シールドを獲得する。,/img/spell/OlafFrenziedStrikes.png
484,97,E,捨て身切り,体力を消費して強烈な攻撃を繰り出し、対象に確定ダメージを与える。対象を倒した場合は消費した体力が回復する。,/img/spell/OlafRecklessStrike.png
485,97,R,ラグナロク,自動効果で物理防御と魔法防御が増加する。このスキルを発動すると、通常攻撃を続けている限りは行動妨害効果を受けなくなる。,/img/spell/OlafRagnarok.png
486,98,P,ぜんまい仕掛け,通常攻撃が追加で魔法ダメージを与える。このダメージは同じ対象を続けて攻撃すると増加する。,/img/spell/OriannaPassive.png
487,98,Q,オーダー: 攻撃,オリアナが指定地点を攻撃するようボールに命じ、軌道上の敵ユニットに魔法ダメージを与える (敵に命中する度にダメージは低下する)。ボールは攻撃後もその場に留まる。,/img/spell/OrianaIzunaCommand.png
488,98,W,オーダー: 乱磁場,オリアナの命令により、ボールがエネルギー波を発射して周囲の敵に魔法ダメージを与える。後には力場が残され、範囲内に入ると、味方の移動速度が増加し、敵はスロウ状態になる。,/img/spell/OrianaDissonanceCommand.png
489,98,E,オーダー: 防御,オリアナの命令により、ボールが味方チャンピオンに貼りつき、シールドを付与する。ボールは移動時に触れたすべての敵に魔法ダメージを与える。さらに、ボールは貼り付いたチャンピオンの物理防御と魔法防御を増加させる。,/img/spell/OrianaRedactCommand.png
490,98,R,オーダー: ショックウェーブ,オリアナが命令してから一瞬後、ボールが衝撃波を発射して周囲の敵に魔法ダメージを与え、ボールの方向へ引き寄せる。,/img/spell/OrianaDetonateCommand.png
491,99,P,歩く鍛冶場,オーンが獲得するあらゆる追加物理防御と追加魔法防御は、獲得量が増加する。<br><br>オーンはどこにいても、ゴールドを消費して消費アイテム以外のアイテムを作り出せる。<br><br>さらに、自身と味方のために名匠アイテムを作り出せる。,/img/spell/OrnnP.png
492,99,Q,溶岩隆起,地面を叩きつけて裂け目を発生させ、敵ユニットにダメージを与えて移動速度を低下させる。少ししてから、裂け目の終端に溶岩の柱が発生する。,/img/spell/OrnnQ.png
493,99,W,ふいごの息,前進し、炎を吐き出す。炎の最後の塊が当たった敵は「脆弱」状態になる。,/img/spell/OrnnW.png
494,99,E,灼熱の突撃,ダッシュして当たった敵ユニットにダメージを与える。ダッシュ中に地形にぶつかると周囲に衝撃波が発生し、敵ユニットにダメージを与えてノックアップする。,/img/spell/OrnnE.png
495,99,R,鍛冶神の呼び声,指定地点に巨大な精霊を呼び出す。精霊はどんどん速度を上げながらオーンがいる方向に進んでくる。精霊にぶつかった敵ユニットはダメージを受けて移動速度が低下し、「脆弱」状態になる。スキルを再使用するとオーンが精霊に向かって突撃し、彼がぶつかった方向に精霊の進行方向を変える。この精霊に当たった敵ユニットはノックアップされて、最初と同量のダメージを受け、再び「脆弱」が適用される。,/img/spell/OrnnR.png
496,100,P,定命の意志,スキルまたは通常攻撃を数回行うと、次のスキルが強化される。,/img/spell/Pantheon_Passive.png
497,100,Q,彗星の槍,指定方向に槍を突く、または槍を投げる。,/img/spell/PantheonQ.png
498,100,W,跳撃の盾,対象に向かってダッシュし、ダメージを与えてスタンさせる。,/img/spell/PantheonW.png
499,100,E,イージスの猛攻,盾を構え、正面からのダメージを無効化しながら、槍で連続攻撃を繰り出す。,/img/spell/PantheonE.png
500,100,R,偉大なる星路,精神を集中させて空高く跳びあがり、流星となって指定地点に上空から突撃する。,/img/spell/PantheonR.png
501,101,P,鋼鉄の大使,対象にバックラーを投げつける。対象に命中し跳ね返って落ちたバックラーを拾うことで、一時的にシールドを得る。,/img/spell/Poppy_Passive.png
502,101,Q,ハンマーショック,ハンマーを振り下ろしてダメージを与え、敵をスロウ状態にした後時間を置いて爆発する効果範囲を作り出す。,/img/spell/PoppyQ.png
503,101,W,ステッドファスト,自動効果で物理防御と魔法防御が増加する。このボーナスは体力が低下するとさらに増加する。発動すると移動速度が増加し、自身の周囲にいる敵のダッシュ行動を阻止する。ダッシュを中断させられた敵はスロウ状態および釘付け状態になる。,/img/spell/PoppyW.png
504,101,E,ヒロイックチャージ,対象に向かってダッシュし、突き飛ばす。対象が壁にぶつかった場合、スタン状態になる。,/img/spell/PoppyE.png
505,101,R,守護者の鉄鎚,ハンマーに力を溜め、敵を遥か彼方に殴り飛ばす。,/img/spell/PoppyR.png
506,102,P,沈みし者の力,敵の視界外にいると、直前にチャンピオンからの攻撃で失った体力を回復する。また、パイクはいずれのソースからも増加最大体力を得ることはできず、代わりに増加攻撃力を得る。,/img/spell/PykePassive.png
507,102,Q,ボーンスキューア,前方にいる1体の敵を突き刺すか、1体の敵を引き寄せる。,/img/spell/PykeQ.png
508,102,W,ゴーストウォーター,カモフラージュ状態になり、移動速度が大きく増加する。移動速度は徐々に元に戻る。,/img/spell/PykeW.png
509,102,E,亡者の引き波,亡霊を残してダッシュする。亡霊はパイクのところまで戻ってきて触れた敵チャンピオンをスタンさせる。,/img/spell/PykeE.png
510,102,R,水底の急襲,ブリンクして体力の低下した敵にとどめを刺す。とどめを刺すと再度使用可能になり、アシストした味方1人に追加ゴールドを付与する。,/img/spell/PykeR.png
511,103,P,女帝の威風,それぞれの敵に対する最初の通常攻撃またはスキルに追加ダメージが付与される。,/img/spell/Qiyana_Passive.png
512,103,Q,エレメントの怒り/イシュタルの切先,武器を振り、保持しているエレメントに応じた追加効果の付いたダメージを与える。,/img/spell/QiyanaQ.png
513,103,W,大地の力,目標地点までダッシュし、武器にエレメントの力を付与する。武器にエレメントの力がついている間は、通常攻撃とスキルに追加ダメージが付与される。,/img/spell/QiyanaW.png
514,103,E,俊烈,敵に向かってダッシュし、ダメージを与える。,/img/spell/QiyanaE.png
515,103,R,天賦絢爛,エレメントに命中すると爆発する衝撃波を放ち、周囲の敵をスタンさせながらダメージを与える。,/img/spell/QiyanaR.png
516,104,P,鷲匠,相棒であるデマーシアの鷲、ヴァロールが定期的に周囲の敵に<font color='#FFF673'>「弱点」</font>のマークをつける。<font color='#FFF673'>「弱点」</font>のマークを付与された敵に対して、クインの次の通常攻撃は追加物理ダメージを与える。,/img/spell/Quinn_Passive.png
517,104,Q,暗闇の強襲,ヴァロールを呼び、敵にマークをつけさせた後、その場の対象にダメージを与えるとともに、視界を奪う。,/img/spell/QuinnQ.png
518,104,W,鷲の眼,自動効果により<font color='#FFF673'>「弱点」</font>マークが付与された敵を攻撃するとクインの攻撃速度と移動速度が増加する。発動した場合は、ヴァロールがその付近の広い視界を得る。,/img/spell/QuinnW.png
519,104,E,飛翔撃,敵に飛びかかり、対象に物理ダメージを与え、移動速度を低下させる。クインは対象に接触すると同時に、一瞬ノックバックさせて飛び離れ、自身の最大射程距離付近に着地する。,/img/spell/QuinnE.png
520,104,R,相棒,クインとヴァロールが連携し、高速で飛行する。スキルが終了すると「スカイストライク」が発動して周囲の敵にダメージを与え、敵チャンピオンには「弱点」のマークを付与する。,/img/spell/QuinnR.png
521,105,P,神秘の翼,ラカンは定期的にシールドを獲得する。,/img/spell/Rakan_P.png
522,105,Q,キラリ羽根,魔法の羽根を投げて魔法ダメージを与える。敵チャンピオンかエピックモンスターに当たると、ラカンが味方を回復できる。,/img/spell/RakanQ.png
523,105,W,華麗なる登場,指定地点にダッシュして、到着時に周囲の敵ユニットをノックアップさせる。,/img/spell/RakanW.png
524,105,E,バトルダンス,味方チャンピオンのところまで飛びシールドを付与する。このスキルは少しの間だけコスト無しで再使用できる。,/img/spell/RakanE.png
525,105,R,みんなオレに夢中,移動速度が増加して、触れた敵ユニットにチャームと魔法ダメージを与える。,/img/spell/RakanR.png
526,106,P,トゲトゲ,自身の物理防御と魔法防御に応じて攻撃力が増加する。,/img/spell/Armordillo_ScavengeArmor.png
527,106,Q,ころころ,体を丸めて高速回転し、移動速度が増加する。衝突した敵に突進してダメージを与え、スロウ効果を付与する。,/img/spell/PowerBall.png
528,106,W,かたくなる,防御体勢を取って物理防御と魔法防御を大幅に増加させ、通常攻撃を行ってきた相手にダメージを跳ね返す。,/img/spell/DefensiveBallCurl.png
529,106,E,ぴりぴり,敵チャンピオンまたは中立モンスターをタウントし、固い甲羅に無謀な攻撃をさせる。,/img/spell/PuncturingTaunt.png
530,106,R,どーんどーん,ジャンプしてから指定地点に勢いよく着地し、敵に魔法ダメージとスロウ効果を与える。「ころころ」発動中に使用した場合、範囲の中心付近にいる敵にはノックアップも与える。,/img/spell/Tremors2.png
531,107,P,ゼル＝サイの怒り,通常攻撃または通常スキルを当てると「フューリー」がたまる。地中潜伏中に「フューリー」を消費して自身の体力を回復する。,/img/spell/RekSai_Passive.png
532,107,Q,女王の怒り/獲物定め,次の3回の通常攻撃が近接する周囲の敵に追加物理ダメージを与える。<br><br>「潜伏」を発動すると、ヴォイドのエネルギーを帯びた大地を打ち上げ、敵にダメージを与えて命中した敵を可視化する。,/img/spell/RekSaiQ.png
533,107,W,潜伏/襲撃,地中に潜伏して地中専用のスキルを使用できるようになり、移動速度が増加する。視界範囲は狭まり、通常攻撃を行えなくなる。<br><br>「潜伏」発動中は、「襲撃」を発動して近接する敵をノックアップさせてダメージを与えることができる。,/img/spell/RekSaiW.png
